iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
175,10878,4687,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 44, 12, 70, 35, 26, 134, 55, 49, 160, 43, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
176,10924,4679,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 55, 43, 160, 44, 12, 70, 35, 26, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
177,10976,4675,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [49, 161, 55, 43, 160, 44, 12, 70, 35, 26, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
178,11033,4664,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [160, 43, 55, 49, 161, 44, 12, 70, 35, 26, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
179,11076,4658,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 55, 49, 43, 160, 44, 12, 70, 35, 26, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
180,11114,4655,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 160, 43, 55, 44, 12, 70, 35, 26, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
181,11167,4652,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 55, 43, 160, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
182,11229,4648,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [49, 161, 55, 43, 160, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
183,11266,4637,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [160, 43, 55, 49, 161, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
184,11310,4631,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 55, 49, 43, 160, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
185,11356,4629,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 160, 43, 55, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
186,11423,4611,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [43, 160, 49, 161, 55, 44, 12, 26, 35, 70, 134, 83, 94, 198], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
187,11485,4609,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 160, 43, 198, 94, 83, 134, 70, 35, 26, 12, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
188,11547,4602,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [26, 35, 70, 134, 83, 94, 198, 43, 160, 49, 161, 12, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
189,11588,4596,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [12, 26, 35, 70, 134, 83, 94, 198, 43, 160, 49, 161, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
190,11652,4593,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [161, 49, 160, 43, 198, 94, 83, 70, 134, 35, 26, 12, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
191,11709,4585,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [26, 35, 134, 70, 83, 94, 198, 43, 160, 49, 161, 12, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
192,11749,4579,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [12, 26, 35, 134, 70, 83, 94, 198, 43, 160, 49, 161, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
193,11823,4576,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [49, 160, 43, 198, 94, 83, 70, 134, 35, 26, 12, 161, 44, 55], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
194,11905,4576,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [12, 26, 35, 134, 70, 83, 94, 198, 43, 160, 49, 55, 44, 161], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
195,11958,4568,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [12, 161, 44, 55, 49, 160, 43, 198, 94, 83, 70, 134, 35, 26], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
196,12036,4568,2-opt,CMT5.vrp,"[[189, 84, 8, 59, 166, 21, 93, 42, 104, 107], [123, 167, 51, 146, 73, 144], [30, 5, 108, 50, 130, 97, 106, 182, 185, 113], [11, 179, 103, 174, 140, 156, 89, 23, 183, 159, 195, 191, 157, 54], [85, 165, 163, 148, 92, 53, 115, 91, 186, 33, 139], [81, 17, 151, 56, 109, 39, 164, 20], [101, 28, 64, 173, 122, 154, 58, 7, 150, 76, 188, 116, 137, 141, 197, 105], [77, 170, 128, 29, 37, 172, 196, 136, 143, 184], [127, 10, 149, 99, 98, 142], [95, 112, 66, 41, 90, 135, 110, 57, 102, 46, 45], [168, 52, 131, 31, 74, 190, 68, 120, 61], [26, 35, 134, 70, 83, 94, 198, 43, 160, 49, 55, 44, 161, 12], [132, 88, 19, 2, 78, 9, 22, 126, 69, 169, 147], [124, 176, 138, 155, 193, 153, 13, 199, 16, 133, 38], [1, 180, 118, 111, 72, 75, 145, 86, 117, 114], [129, 34, 60, 40, 158], [152, 125, 119, 100, 32, 63], [15, 82, 162, 177, 36, 4, 62, 18, 65, 87, 47, 121], [71, 67, 25, 181, 194, 3, 80, 27, 171, 79], [192, 6, 178, 14, 187, 24, 96, 175, 48]]",true
