iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
126,2684,2233,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 32, 66, 20, 49, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
127,2695,2224,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 20, 66, 32, 49, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
128,2703,2219,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 48, 49, 20, 66, 32, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
129,2714,2219,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 32, 66, 20, 49, 48, 85, 72], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
130,2723,2213,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 48, 49, 32, 66, 20, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
131,2731,2213,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
132,2749,2201,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [55, 31, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
133,2755,2196,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [75, 36, 60, 55, 31, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
134,2762,2184,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [54, 84, 77, 71, 75, 36, 60, 55, 31, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
135,2770,2150,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 36, 60, 55, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
136,2781,2148,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 55, 54, 84, 77, 71, 75, 36, 60, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
137,2794,2140,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 55, 60, 36, 64, 19, 54, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
138,2830,2129,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [55, 31, 60, 36, 64, 19, 54, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
139,2837,2129,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [54, 19, 64, 36, 60, 55, 31, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
140,2843,2127,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [84, 54, 19, 64, 36, 60, 55, 31, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
141,2850,2121,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [21, 28, 29, 75, 71, 77, 84, 54, 19, 64, 36, 60, 55, 31, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
142,2857,2071,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 19, 64, 36, 60, 55, 54, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
143,2866,2062,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 55, 54, 19, 64, 36, 60, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
144,2897,2033,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [54, 55, 31, 19, 64, 36, 60, 84, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
145,2908,2027,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 84, 60, 36, 64, 19, 54, 55, 77, 71, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
146,2914,2010,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 71, 77, 84, 60, 36, 64, 19, 54, 55, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
147,2947,1998,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [77, 71, 31, 84, 60, 36, 64, 19, 54, 55, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
148,2955,1991,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [21, 28, 29, 75, 55, 54, 19, 64, 36, 60, 84, 77, 71, 31, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
149,2963,1985,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 19, 64, 36, 60, 84, 77, 71, 54, 55, 75, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
150,2976,1976,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [31, 71, 77, 69, 21, 28, 29, 75, 55, 54, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
151,3002,1970,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [77, 71, 31, 69, 21, 28, 29, 75, 55, 54, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
152,3009,1947,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [54, 55, 75, 29, 28, 21, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
153,3046,1933,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [75, 55, 54, 29, 28, 21, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
154,3052,1928,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 29, 75, 55, 54, 21, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
155,3068,1922,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [54, 55, 75, 21, 28, 29, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
156,3096,1918,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [21, 75, 55, 54, 28, 29, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
157,3102,1897,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 69, 77, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
158,3159,1884,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 77, 69, 71, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
159,3165,1873,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 71, 77, 69, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
160,3203,1870,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 77, 71, 69, 31, 19, 64, 36, 60, 84, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
161,3222,1860,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 71, 77, 69, 31, 19, 64, 36, 60, 84, 98, 57], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
162,3247,1856,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [28, 21, 75, 55, 54, 29, 77, 71, 69, 31, 19, 64, 36, 60, 84, 98, 57], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
163,3270,1856,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [57, 98, 84, 60, 36, 64, 19, 31, 69, 71, 77, 29, 54, 55, 75, 21, 28], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
164,3340,1854,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [57, 98, 84, 60, 36, 64, 19, 31, 69, 71, 77, 29, 54, 55, 75, 21, 28], [51, 11, 80, 1, 27, 3, 97, 46, 95]]",false
165,3346,1845,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [57, 98, 84, 60, 36, 64, 19, 31, 69, 71, 77, 29, 54, 55, 75, 21, 28], [46, 51, 11, 80, 1, 27, 3, 97, 95]]",false
166,3352,1843,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [57, 98, 84, 60, 36, 64, 19, 31, 69, 71, 77, 29, 54, 55, 75, 21, 28], [97, 27, 3, 1, 80, 11, 51, 46, 95]]",false
167,3358,1839,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [88, 20, 66, 32, 49, 48, 85, 72], [57, 98, 84, 60, 36, 64, 19, 31, 69, 71, 77, 29, 54, 55, 75, 21, 28], [97, 1, 27, 3, 80, 11, 51, 46, 95]]",false
